Gene names,UniProt Accession Number,direction,basis,Intensity 31578,Intensity 31580,Intensity 31579,Intensity 31581,note
Calm1;Calml3,P62204;Q9D6P8,DOWN,control_only,,,4763000000.0,10628000000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Camk1;Camk1d,Q91YS8;Q8BW96,DOWN,control_only,,,32926000.0,109290000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cand2,Q6ZQ73,DOWN,control_only,,,0.0,27876000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Casp6,O08738,DOWN,control_only,,,18577000.0,3137000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cast,P51125,DOWN,control_only,,,0.0,22158000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ccdc136,Q3TVA9,DOWN,control_only,,,0.0,19154000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ccdc158,Q8CDI6,DOWN,control_only,,,0.0,308200000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cdc42bpb,Q7TT50,DOWN,control_only,,,0.0,2236800.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cdh3,P10287,DOWN,control_only,,,0.0,33465000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cdkn1b,P46414,DOWN,control_only,,,7914900.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Chchd4,Q8VEA4,DOWN,control_only,,,0.0,14597000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Chmp1a,Q921W0,DOWN,control_only,,,49103000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Chtf18,Q8BIW9,DOWN,control_only,,,131400000.0,230930000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cks1b,P61025,DOWN,control_only,,,0.0,3483900.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Clasp1,Q80TV8,DOWN,control_only,,,18956000.0,7510500.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Clca2,Q8BG22,DOWN,control_only,,,0.0,121190000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cln5,Q3UMW8,DOWN,control_only,,,0.0,43548000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Clns1a,Q61189,DOWN,control_only,,,14579000.0,55511000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Clpp,O88696,DOWN,control_only,,,37392000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Col2a1,P28481,DOWN,control_only,,,54388000.0,18241000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Commd2,Q8BXC6,DOWN,off_with_treatment,0.0,0.0,7140100.0,0.0,"qualitative: identified in both MaxQuant sheets, but every replicate on one side reads null/zero. No fold change or p-value is statistically valid when one condition has zero variance."
Cpsf6,Q6NVF9,DOWN,control_only,,,12183000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Crim1,Q9JLL0,DOWN,control_only,,,18596000.0,26566000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Crlf3,Q9Z2L7,DOWN,control_only,,,62847000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Csad,Q9DBE0,DOWN,control_only,,,39173000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cst11,Q9D269,DOWN,control_only,,,0.0,35119000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cul4a;Cul4b,Q3TCH7;A2A432,DOWN,control_only,,,0.0,6757500.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cxcl2,P10889,DOWN,control_only,,,0.0,44021000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Cystm1,Q8K353,DOWN,control_only,,,0.0,15151000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
D1Pas1;Ddx3y;Ddx3x,P16381;Q62095;Q62167,DOWN,control_only,,,7900700.0,126930000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dctn1,O08788,DOWN,control_only,,,5387900.0,13962000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ddx17;Ddx5,Q501J6;Q61656,DOWN,control_only,,,70018000.0,10632000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Defb19,Q8K3I8,DOWN,control_only,,,1279500.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dhps,Q3TXU5,DOWN,control_only,,,0.0,19409000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dhrs4,Q99LB2,DOWN,control_only,,,0.0,13968000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dhx15,O35286,DOWN,control_only,,,0.0,49394000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dkc1,Q9ESX5,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dnah3,Q8BW94,DOWN,control_only,,,444960000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dnajc9,Q91WN1,DOWN,control_only,,,8887700.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dnase2,P56542,DOWN,control_only,,,14270000.0,11824000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Dync1i2;Dync1i1,O88487;O88485,DOWN,control_only,,,25821000.0,69324000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ear2,P97425,DOWN,control_only,,,0.0,9350100.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ece1,Q4PZA2,DOWN,control_only,,,20080000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Eef1e1,Q9D1M4,DOWN,control_only,,,69648000.0,32106000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Efna4,O08542,DOWN,control_only,,,47584000.0,162120000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Efna5,O08543,DOWN,control_only,,,0.0,67324000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Egf,P01132,DOWN,control_only,,,87500000.0,5212300.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Eif2s3y,Q9Z0N2,DOWN,control_only,,,24281000.0,19206000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Elavl2,Q60899,DOWN,control_only,,,10187000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Eml3,Q8VC03,DOWN,control_only,,,2403800000.0,3240400000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Eny2,Q9JIX0,DOWN,control_only,,,2343200.0,245950.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ereg,Q61521,DOWN,control_only,,,21778000.0,34134000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ero1lb,Q8R2E9,DOWN,control_only,,,124690000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Etfa,Q99LC5,DOWN,control_only,,,625040000.0,53559000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Etfb,Q9DCW4,DOWN,control_only,,,7075500.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
F11r,O88792,DOWN,control_only,,,15281000.0,30326000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Fadd,Q61160,DOWN,control_only,,,115170000.0,113020000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Fam198b,Q3UPI1,DOWN,control_only,,,117520000.0,37679000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Fbxo16,Q9QZM9,DOWN,control_only,,,124370000.0,24011000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Fbxo6,Q9QZN4,DOWN,control_only,,,23421000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Fgfbp1,O70514,DOWN,control_only,,,0.0,10293000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Fyco1,Q8VDC1,DOWN,control_only,,,0.0,164040000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Glipr2,Q9CYL5,DOWN,control_only,,,0.0,5795900.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gls2,Q571F8,DOWN,control_only,,,0.0,7726000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gltp,Q9JL62,DOWN,control_only,,,18346000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gnas;Gnat1;Gnai3;Gnat3;Gnat2;Gnao1;Gnai1;Gnai2;Gnal,P63094;Q6R0H7;P20612;Q9DC51;Q3V3I2;P50149;P18872;B2RSH2;P08752;Q8CGK7,DOWN,control_only,,,66220000.0,86748000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gnpnat1,Q9JK38,DOWN,control_only,,,4634500.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Golga2,Q921M4,DOWN,control_only,,,0.0,7453600.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gosr1,O88630,DOWN,control_only,,,0.0,9191300.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gpx3,P46412,DOWN,control_only,,,0.0,29700000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gramd1a;Gramd1b,Q8VEF1;Q80TI0,DOWN,control_only,,,214580000.0,23140000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gsdmdc1,Q9D8T2,DOWN,control_only,,,0.0,58815000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gstp1;Gstp2,P19157;P46425,DOWN,control_only,,,2416700000.0,4724600000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gstt3,Q99L20,DOWN,control_only,,,7283600.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Gtf2b,P62915,DOWN,control_only,,,1519500.0,1810400.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
H2-D1;H2-L,P01899;P01897,DOWN,control_only,,,560060000.0,604630000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
H2-Q10,P01898,DOWN,control_only,,,21512000.0,27120000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hbb-b1;Hbb-b2,P02088;P02089,DOWN,control_only,,,16470000.0,100590000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hdgfrp2,Q3UMU9,DOWN,control_only,,,6990600.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hist1h2ah;Hist1h2ak;Hist1h2af;Hist3h2a;Hist1h2ab,Q8CGP6;Q8CGP7;Q8CGP5;Q8BFU2;P22752,DOWN,control_only,,,484550000.0,2273800000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hist1h2bp;Hist1h2bk;Hist1h2bb;Hist1h2bf,Q8CGP2;Q8CGP1;Q64475;P10853,DOWN,control_only,,,21660000.0,195650000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hist1h3b;Hist1h3a;H3f3a;H3f3c,P84228;P68433;P84244;P02301,DOWN,control_only,,,290830000.0,1929100000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hist2h2ac;Hist2h2aa1;Hist2h2ab,Q64523;Q6GSS7;Q64522,DOWN,control_only,,,0.0,116710000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hmgcl,P38060,DOWN,control_only,,,47300000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hnrnpll,Q921F4,DOWN,control_only,,,18971000.0,103920000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Hoga1,Q9DCU9,DOWN,control_only,,,0.0,15537000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Iba57,Q8CAK1,DOWN,control_only,,,17419000.0,14267000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Impad1,Q80V26,DOWN,control_only,,,27756000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ipo11,Q8K2V6,DOWN,control_only,,,23675000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Itih4,A6X935,DOWN,control_only,,,5748300.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Jmjd8,Q3TA59,DOWN,control_only,,,0.0,37516000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Kpna2,P52293,DOWN,control_only,,,63218000.0,18272000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Krt8,P11679,DOWN,control_only,,,7048500.0,216930000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Lcn5,A2AJB7,DOWN,control_only,,,0.0,32850000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Leprel2,Q8CG70,DOWN,control_only,,,32105000.0,46241000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Lrba,Q9ESE1,DOWN,control_only,,,3079900.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Lrrc47,Q505F5,DOWN,control_only,,,0.0,56484000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Lsm12,Q9D0R8,DOWN,control_only,,,34013000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Luc7l2,Q7TNC4,DOWN,control_only,,,19995000.0,8018900.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Map2k2,Q63932,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mapk3,Q63844,DOWN,control_only,,,2315500.0,16513000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mapk9;Mapk10,Q9WTU6;Q61831,DOWN,control_only,,,95062000.0,63200000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mfap4,Q9D1H9,DOWN,control_only,,,170270000.0,32678000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mllt4,Q9QZQ1,DOWN,control_only,,,0.0,8890900.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mob1b;Mob1a,Q8BPB0;Q921Y0,DOWN,control_only,,,524710000.0,635210000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mocs2,Q9Z224,DOWN,control_only,,,27616000.0,14623000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Morf4l1,P60762,DOWN,control_only,,,21774000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Morf4l2,Q9R0Q4,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mrfap1,Q9CQL7,DOWN,control_only,,,0.0,9701500.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mrpl47,Q8K2Y7,DOWN,control_only,,,10753000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mrps27,Q8BK72,DOWN,control_only,,,45301000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mthfd2,P18155,DOWN,control_only,,,88531000.0,34022000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mug1,P28665,DOWN,control_only,,,12181000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Mum1l1,Q4VA55,DOWN,control_only,,,5988300.0,2668700.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Naprt,Q8CC86,DOWN,control_only,,,0.0,60999000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Natd1,Q9DBW3,DOWN,control_only,,,0.0,2914500.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Nck1,Q99M51,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ndufab1,Q9CR21,DOWN,control_only,,,49373000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ndufaf2,Q59J78,DOWN,control_only,,,2327400.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ndufs4,Q9CXZ1,DOWN,control_only,,,0.0,6923700.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Nf1,Q04690,DOWN,control_only,,,0.0,112480000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Nf2,P46662,DOWN,control_only,,,183780000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ngly1,Q9JI78,DOWN,off_with_treatment,0.0,0.0,54721000.0,20271000.0,"qualitative: identified in both MaxQuant sheets, but every replicate on one side reads null/zero. No fold change or p-value is statistically valid when one condition has zero variance."
Nmt2,O70311,DOWN,control_only,,,5173700.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Nt5c,Q9JM14,DOWN,control_only,,,0.0,192880000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Nudcd2,Q9CQ48,DOWN,control_only,,,0.0,15674000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Nupl1,Q8R332,DOWN,control_only,,,0.0,17674000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Nxt2;Nxt1,Q3UNA4;Q9QZV9,DOWN,control_only,,,62678000.0,71762000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Osgep,Q8BWU5,DOWN,control_only,,,67434000.0,19900000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
P4ha2,Q60716,DOWN,control_only,,,36865000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pak2;Pak3,Q8CIN4;Q61036,DOWN,control_only,,,184940000.0,169280000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
